Area_SqFt,Bedrooms,Bathrooms,Location,Year_Built,Parking,Floors,Amenities,Price
1563.0,2,1.5,Suburbs,1989.0,Yes,2,Standard,50140696.07637703
3257.0,5,5.0,Rural,2009.0,Yes,2,Standard,86438121.32934438
6590.0,1,1.0,Uptown,2024.0,Yes,4,Standard,123470546.90740609
3636.0,2,1.5,Suburbs,1993.0,No,3,Basic,74473232.86985773
1485.0,4,4.0,Suburbs,1986.0,Yes,2,Luxury,68449126.41512708
3956.0,1,1.5,Uptown,1974.0,Yes,2,Basic,77456596.00680408
6794.0,1,1.0,Uptown,1994.0,Yes,4,Standard,123349547.67477822
6979.0,4,4.5,Suburbs,1951.0,Yes,2,Basic,126878807.31547022
1878.0,2,1.0,Suburbs,2014.0,No,4,Basic,53583455.59261062
2853.0,3,4.0,Suburbs,1958.0,No,4,Standard,73147968.67673424
3046.0,1,1.5,Rural,1976.0,No,2,Basic,54709683.45953637
4937.0,6,5.0,Uptown,1957.0,Yes,4,Basic,113390373.36831176
701.0,3,2.0,Downtown,1967.0,No,2,Standard,43766968.86157509
5532.0,2,2.0,Rural,1959.0,Yes,1,Basic,88563088.34959906
2484.0,6,5.0,Rural,1967.0,No,3,Luxury,78834035.39261006
3202.0,4,5.0,Downtown,1968.0,Yes,2,Standard,89839635.28992699
2925.0,3,2.5,Downtown,2023.0,Yes,3,Standard,84318973.18247212
2820.0,6,5.0,Uptown,1996.0,Yes,4,Basic,89411871.96851796
5609.0,2,2.5,Uptown,1967.0,Yes,4,Basic,106282869.24087055
742.0,6,5.0,Suburbs,1968.0,Yes,2,Basic,50550043.129330195
2777.0,1,1.0,Downtown,1978.0,Yes,4,Basic,68888689.47441038
7559.0,2,2.0,Uptown,1968.0,Yes,4,Standard,131902244.52588928
6859.0,4,4.5,Downtown,2009.0,Yes,3,Basic,152015004.42013308
7486.0,4,4.0,Uptown,2013.0,No,4,Basic,142957071.8036328
,4,4.0,Downtown,2017.0,Yes,4,Basic,153411814.7751044
2375.0,1,1.5,Downtown,1977.0,Yes,4,Basic,64399798.65512849
6927.0,4,4.5,Suburbs,1988.0,Yes,1,Luxury,135835755.9074843
5416.0,4,5.0,Uptown,1987.0,No,1,Standard,115371814.05593552
3592.0,5,4.0,Suburbs,1960.0,No,3,Basic,81454981.62045202
1297.0,2,1.5,Downtown,1997.0,Yes,1,Luxury,59720986.58006518
3780.0,3,3.0,Downtown,2001.0,No,2,Standard,87715245.32852483
6742.0,3,3.5,Suburbs,1954.0,No,3,Basic,118762090.39205237
875.0,6,5.0,Suburbs,1959.0,Yes,4,Standard,57122450.679055676
7248.0,2,1.0,Downtown,2006.0,No,2,Standard,142103354.63461846
1438.0,3,2.5,Uptown,1979.0,Yes,3,Basic,51261979.23664662
1727.0,6,5.0,Uptown,2004.0,Yes,1,Basic,69912790.20467119
7064.0,5,5.0,Downtown,1966.0,No,1,Basic,147123481.94099858
5350.0,1,1.0,Rural,1961.0,No,3,Standard,86194873.4450342
3458.0,2,3.0,Downtown,1953.0,Yes,1,Basic,76732445.09679587
5955.0,4,3.5,Suburbs,1991.0,Yes,2,Basic,116502038.06533611
2546.0,5,5.0,Downtown,1977.0,No,2,Basic,82469049.93155208
1456.0,2,1.0,Rural,1956.0,No,2,Basic,29871102.848657202
3310.0,6,5.0,Suburbs,2000.0,Yes,3,Basic,91372684.1523512
3916.0,6,5.0,Downtown,2001.0,Yes,3,Standard,111514929.2697345
3811.0,4,3.5,Suburbs,1989.0,No,4,Standard,88674247.16315863
4540.0,4,4.0,Suburbs,1998.0,Yes,1,Basic,97430468.39050783
3985.0,4,3.5,Rural,2026.0,No,3,Basic,84790615.16533408
2222.0,2,3.0,Suburbs,2022.0,Yes,3,Standard,66662006.127271265
7422.0,2,3.0,Downtown,1991.0,Yes,1,Standard,149066794.11932704
6389.0,5,5.0,Downtown,1992.0,No,3,Standard,147285714.0435626
2105.0,6,5.0,Suburbs,2010.0,Yes,1,Luxury,82642409.65350308
2658.0,1,1.0,Downtown,1957.0,Yes,4,Luxury,72808982.73049982
4094.0,4,3.0,Rural,2010.0,Yes,2,Standard,90193214.40668209
3272.0,5,5.0,Downtown,1994.0,Yes,3,Basic,94399871.32350883
7622.0,1,1.5,Suburbs,1978.0,Yes,1,Standard,125363552.3928853
5374.0,5,5.0,Downtown,1960.0,Yes,2,Basic,121147649.7138586
6946.0,5,4.5,Uptown,1950.0,Yes,1,Luxury,138971428.06439376
,5,4.5,Uptown,2004.0,Yes,3,Basic,100277097.36309758
7769.0,2,2.0,Suburbs,1959.0,Yes,1,Standard,127237550.2352156
1776.0,4,5.0,Uptown,1953.0,Yes,3,Basic,64195755.19678469
626.0,1,1.0,Downtown,2021.0,Yes,1,Standard,46415218.16801879
6890.0,2,1.0,Waterfront,1993.0,Yes,4,Basic,143549125.00530955
1456.0,5,5.0,Waterfront,2014.0,No,2,Basic,81183042.69169219
6639.0,2,2.0,Waterfront,2005.0,Yes,3,Luxury,168661866.75805017
2513.0,4,4.0,Uptown,2018.0,Yes,3,Standard,79396553.48249054
2538.0,4,4.0,Suburbs,1968.0,Yes,4,Standard,75925382.98523368
4856.0,2,1.5,Suburbs,1961.0,Yes,3,Standard,86776815.62418166
7276.0,3,3.0,Suburbs,1956.0,No,2,Standard,126926295.41458726
700.0,3,2.5,Downtown,1955.0,Yes,1,Basic,41999234.36449635
6144.0,5,5.0,Suburbs,1960.0,Yes,4,Basic,121283769.78173745
5229.0,4,4.0,Suburbs,2003.0,Yes,4,Standard,117307041.32944234
,3,4.0,Suburbs,1980.0,Yes,4,Standard,101751920.63603042
1632.0,2,1.5,Downtown,2008.0,Yes,2,Basic,54836045.64876804
2443.0,2,2.5,Suburbs,2019.0,Yes,1,Standard,64630835.50132211
6648.0,5,5.0,Suburbs,1955.0,Yes,3,Standard,130667798.3388586
3546.0,2,2.0,Rural,2016.0,Yes,2,Basic,72162430.78545427
7944.0,2,2.0,Suburbs,1987.0,No,3,Basic,130884232.19263567
3974.0,1,1.0,Suburbs,1953.0,No,4,Standard,74199131.21703906
3617.0,5,5.0,Waterfront,1972.0,Yes,4,Standard,111878635.0397052
1198.0,2,3.0,Suburbs,1985.0,Yes,3,Basic,45761006.229645796
1647.0,6,5.0,Downtown,2022.0,No,4,Standard,82367417.27569082
7417.0,6,5.0,Suburbs,1989.0,Yes,3,Standard,146128186.6931128
660.0,6,5.0,Downtown,2002.0,No,4,Luxury,73549453.73579687
3067.0,6,5.0,Suburbs,2024.0,Yes,3,Basic,90747073.84033637
7554.0,2,1.0,Suburbs,2022.0,Yes,4,Standard,134438197.92245257
3175.0,4,3.5,Suburbs,2007.0,Yes,4,Luxury,93761264.94039077
1484.0,6,5.0,Rural,1975.0,No,2,Standard,57437972.60319936
2824.0,2,2.0,Downtown,2018.0,No,4,Standard,78984644.62490986
7687.0,6,5.0,Suburbs,2007.0,No,3,Standard,152131482.82864836
3430.0,5,5.0,Suburbs,2026.0,Yes,3,Standard,97509633.78361292
1413.0,5,5.0,Uptown,1966.0,No,1,Standard,61645336.5883682
2832.0,3,3.0,Downtown,1950.0,No,4,Standard,78510791.78436258
3712.0,5,5.0,Rural,2026.0,Yes,1,Luxury,96801218.34320965
3412.0,1,1.0,Uptown,1962.0,Yes,2,Luxury,79148798.0880645
4632.0,5,5.0,Suburbs,1992.0,No,4,Basic,104004618.36632705
3541.0,3,2.5,Waterfront,1987.0,Yes,1,Standard,100854196.6192095
1129.0,6,5.0,Downtown,2007.0,Yes,2,Basic,68117190.56901442
2481.0,2,2.5,Rural,2001.0,Yes,3,Standard,62805660.21775855
3409.0,3,3.5,Rural,1974.0,Yes,1,Basic,67593123.96248433
2560.0,6,5.0,Downtown,1980.0,Yes,1,Luxury,92937064.26276566
5639.0,2,2.0,Suburbs,1979.0,No,2,Basic,97081648.52874069
1199.0,6,5.0,Uptown,1988.0,Yes,3,Basic,64333757.301627405
2979.0,3,2.5,Suburbs,1973.0,Yes,3,Luxury,80428934.92633218
2439.0,6,5.0,Suburbs,1961.0,Yes,1,Basic,70539730.32283683
4590.0,3,3.0,Uptown,1965.0,Yes,3,Luxury,104205976.87137467
2652.0,2,3.0,Suburbs,2012.0,No,2,Luxury,75941747.90746315
653.0,2,1.0,Suburbs,1969.0,No,1,,31413522.138039224
6024.0,3,3.0,Uptown,1989.0,No,3,Basic,117055336.05334984
4500.0,4,4.0,Suburbs,2023.0,Yes,4,Luxury,111934029.05387092
6447.0,5,5.0,Rural,1976.0,Yes,1,Luxury,126391007.33094493
6511.0,4,3.0,Downtown,2002.0,Yes,3,Basic,142499907.16285628
5376.0,1,1.0,Rural,1956.0,Yes,4,Standard,89336673.98445803
5389.0,4,3.0,Downtown,2011.0,Yes,4,Luxury,134525238.07287073
5487.0,4,4.0,Waterfront,2000.0,No,2,Luxury,154332445.55546862
5752.0,1,1.0,Downtown,1991.0,Yes,2,Basic,113818294.07023558
4219.0,6,5.0,Suburbs,2017.0,Yes,3,Luxury,112778853.97154675
3936.0,1,1.0,Uptown,1964.0,Yes,4,Basic,78734461.00219518
4650.0,3,3.0,Downtown,1975.0,No,3,Basic,101603239.89770956
2849.0,6,5.0,Downtown,1995.0,Yes,1,Luxury,99439543.90165618
4861.0,5,4.5,Uptown,1984.0,No,3,Basic,110713656.76102775
1340.0,4,4.5,Suburbs,1978.0,Yes,2,Standard,56696738.15986138
2299.0,5,5.0,Downtown,,No,4,Standard,80878787.63518992
6939.0,6,5.0,Suburbs,1983.0,Yes,2,Luxury,146972516.02946457
5228.0,5,5.0,Suburbs,2024.0,Yes,4,Basic,119485746.02224262
2688.0,5,4.0,Uptown,2001.0,No,1,Standard,80373127.98653972
761.0,3,4.0,Waterfront,2006.0,No,3,Standard,69445169.57093225
1975.0,3,3.0,Suburbs,1997.0,Yes,4,Standard,63695817.71623139
1895.0,4,4.5,Rural,2017.0,Yes,4,Basic,61871171.00996249
5524.0,1,1.0,Downtown,1965.0,Yes,3,Basic,104946089.3216856
3157.0,4,3.0,Uptown,2019.0,No,2,Standard,85508674.08346517
4244.0,5,5.0,Uptown,1958.0,Yes,1,Basic,95255465.56953542
5737.0,4,4.0,Downtown,1959.0,No,2,Standard,125625812.33501798
3620.0,1,1.5,Waterfront,1980.0,Yes,2,Standard,93299970.23659414
6432.0,2,1.5,Suburbs,2024.0,Yes,2,Basic,114472676.41841584
6429.0,4,4.0,Rural,1958.0,Yes,3,Basic,113226271.51324895
2651.0,6,5.0,Waterfront,2025.0,No,4,Basic,104059132.70224154
502.0,2,2.0,Suburbs,1954.0,Yes,2,Basic,30914069.396335714
3667.0,2,2.0,Rural,2011.0,Yes,4,Standard,76022859.81941773
3783.0,6,5.0,Downtown,1981.0,No,2,Standard,101053025.88964202
4812.0,2,2.0,Downtown,1992.0,Yes,3,Standard,106212036.10212517
2292.0,1,1.0,Downtown,2026.0,Yes,4,Luxury,77006437.09752354
7531.0,1,2.0,Suburbs,1988.0,No,3,Basic,124883218.0947364
1413.0,5,5.0,Uptown,2002.0,Yes,2,Basic,67700245.04528928
1775.0,3,3.0,Uptown,2003.0,Yes,2,Luxury,71382039.70614664
3219.0,6,5.0,Rural,1963.0,No,2,Basic,78581779.0007928
3660.0,2,2.0,Suburbs,1958.0,Yes,3,Standard,75012374.65957442
724.0,2,3.0,Rural,1956.0,No,4,Basic,28461661.09514173
1149.0,2,2.0,Uptown,1967.0,No,1,Standard,44050405.79891561
5933.0,3,2.0,Uptown,1961.0,No,2,Standard,109453464.93999797
3889.0,6,5.0,Downtown,2022.0,Yes,3,Basic,108318140.17099026
1836.0,5,5.0,Uptown,2015.0,No,4,Standard,78405042.69692735
5260.0,3,3.0,Suburbs,2020.0,Yes,4,Luxury,118650620.57043992
7183.0,5,5.0,Rural,1999.0,Yes,3,Luxury,143268864.05617383
7162.0,3,3.5,Downtown,2012.0,Yes,1,Standard,151285488.63375852
2602.0,6,5.0,Uptown,1992.0,No,1,Standard,85083286.1418845
3656.0,6,5.0,Uptown,1968.0,Yes,4,Basic,96444124.84928401
1498.0,5,4.0,Downtown,1960.0,Yes,2,Basic,62232759.19197637
7770.0,4,3.5,Suburbs,2003.0,Yes,2,Standard,142040283.92330897
5732.0,3,3.0,Rural,2020.0,No,2,Basic,105201593.05544606
4134.0,2,2.0,Rural,,Yes,4,Standard,80653526.72675908
5077.0,3,3.5,Rural,1993.0,Yes,2,Basic,95978764.08282502
1492.0,5,5.0,Rural,1950.0,No,4,Basic,51341734.46885982
7665.0,4,3.5,Suburbs,1995.0,Yes,3,Standard,141819763.2438555
2204.0,3,3.0,Suburbs,2018.0,Yes,1,Standard,68762807.483273
7830.0,5,4.5,Uptown,1966.0,No,3,Standard,147566495.52978528
6380.0,3,4.0,Suburbs,1977.0,Yes,4,Luxury,129848760.13157764
882.0,6,5.0,Rural,2011.0,Yes,4,Basic,55809256.79051565
5754.0,5,4.0,Downtown,2013.0,Yes,4,Standard,140250977.10344404
4467.0,4,4.0,Suburbs,1983.0,No,1,Standard,93937097.42222929
4318.0,5,4.5,Downtown,1953.0,Yes,2,Standard,105478254.21161062
2556.0,4,4.0,Suburbs,1999.0,Yes,3,Standard,76800845.93882301
5326.0,3,2.5,Waterfront,,Yes,3,Standard,126303173.6899927
4686.0,1,1.0,Suburbs,1962.0,Yes,4,Basic,85494808.0031924
1958.0,4,4.0,Rural,1961.0,Yes,1,Standard,53908353.3097579
6552.0,6,5.0,Uptown,2026.0,Yes,3,Basic,142298280.7229586
2292.0,2,2.0,Rural,1991.0,Yes,4,Standard,53328606.83927946
6930.0,4,4.0,Rural,1975.0,Yes,4,Standard,124825385.220758
5801.0,1,2.0,Downtown,1999.0,No,3,Standard,118064549.95062865
1268.0,6,5.0,Uptown,2010.0,Yes,2,Basic,67734340.53323486
4906.0,4,4.0,Downtown,2001.0,Yes,2,Basic,114486768.21431366
1740.0,2,1.0,Uptown,1997.0,Yes,3,Luxury,65882228.11880593
4700.0,3,3.0,Downtown,1998.0,Yes,4,Standard,106679870.02029522
3734.0,5,5.0,Downtown,2023.0,Yes,2,Basic,101630094.32714008
1161.0,3,3.0,Suburbs,1994.0,Yes,3,Luxury,57733791.84592174
5500.0,5,5.0,Uptown,1996.0,No,2,Luxury,126301280.9447693
4360.0,6,5.0,Downtown,1991.0,No,1,Basic,106782436.85236262
799.0,1,2.0,Rural,1979.0,Yes,4,Basic,30921235.844937243
6011.0,6,5.0,Suburbs,2008.0,No,2,Standard,127994550.79676719
7979.0,5,4.0,Suburbs,1967.0,Yes,3,Basic,146638628.9044125
3341.0,6,5.0,Suburbs,2026.0,No,1,Basic,91285655.33485013
2315.0,2,2.5,Rural,2010.0,Yes,2,Luxury,65850385.58975126
4749.0,2,1.5,Downtown,2008.0,No,3,Standard,105106899.70279172
3311.0,4,3.5,Downtown,1980.0,Yes,3,Standard,89994206.02592734
6606.0,4,4.5,Downtown,1961.0,No,1,Basic,139338527.32253584
3802.0,2,2.0,Rural,2009.0,Yes,2,Luxury,84908811.79824677
2193.0,1,1.0,Downtown,2008.0,No,4,Basic,62112341.119523615
2406.0,4,5.0,Suburbs,1976.0,Yes,2,Basic,70096740.78943568
7267.0,2,1.5,Downtown,2026.0,No,2,Standard,146560959.85279876
2323.0,1,2.0,Suburbs,1984.0,Yes,2,Standard,59105232.73917134
5873.0,1,1.0,Suburbs,1985.0,Yes,1,Basic,98511942.99529852
1767.0,1,2.0,Suburbs,1979.0,Yes,4,Basic,49051214.65457454
5883.0,4,4.0,Downtown,1971.0,Yes,4,Standard,131930340.33396819
3467.0,4,4.0,Downtown,1965.0,Yes,2,Basic,85506920.35781947
2927.0,6,5.0,Rural,2026.0,Yes,1,Basic,79641653.28201456
1288.0,1,1.0,Suburbs,1986.0,No,2,Luxury,45775652.6202226
7356.0,5,5.0,Downtown,1957.0,Yes,4,Basic,157092435.71990293
1799.0,4,4.0,Uptown,1980.0,Yes,1,Basic,63004610.89992139
3640.0,2,3.0,Downtown,1960.0,Yes,4,Standard,89922654.3213619
7651.0,3,3.0,Downtown,2004.0,Yes,4,Basic,157170489.01046482
4506.0,3,2.0,Rural,1998.0,Yes,3,,84591117.60046288
906.0,3,3.5,Downtown,2008.0,Yes,4,Basic,56754744.80108915
1281.0,5,5.0,Uptown,1964.0,Yes,4,Standard,67872737.79725608
,1,1.0,Downtown,1984.0,Yes,4,Basic,123289862.0107328
7591.0,2,2.0,Uptown,1977.0,No,3,Basic,130038671.54484499
4742.0,2,2.0,Suburbs,1973.0,Yes,4,Standard,93714788.37583996
6175.0,4,4.0,Suburbs,1987.0,Yes,1,Basic,117950875.11212504
2208.0,4,4.5,Downtown,1962.0,Yes,1,Standard,72234657.25155556
4179.0,1,2.0,Suburbs,1968.0,Yes,1,Basic,74617208.04563002
6968.0,5,4.0,Suburbs,1982.0,Yes,2,Basic,130271441.07086426
5112.0,5,5.0,Suburbs,1959.0,Yes,3,Standard,110524406.53664446
7014.0,2,2.5,Suburbs,1956.0,Yes,4,Basic,117062874.59112547
6391.0,6,5.0,Suburbs,1978.0,Yes,2,Basic,129050525.8865493
5626.0,3,2.0,Uptown,2000.0,Yes,4,Basic,111315797.7548302
4992.0,1,1.0,Downtown,1963.0,Yes,1,Basic,96761219.10041688
3453.0,1,1.0,Uptown,2020.0,Yes,4,Basic,80355833.81029372
5887.0,4,4.0,Uptown,1965.0,No,3,Standard,117887242.65468487
2755.0,5,5.0,Suburbs,2006.0,Yes,2,Standard,81355054.7272501
771.0,3,3.0,Uptown,2007.0,Yes,3,Standard,53967776.735312864
3469.0,2,1.5,Downtown,1998.0,Yes,2,Basic,80016540.42268781
7623.0,6,5.0,Suburbs,2026.0,Yes,3,Standard,156156768.2091288
4682.0,6,5.0,Suburbs,2009.0,Yes,3,Standard,113527725.91825625
1624.0,6,5.0,Downtown,1991.0,Yes,2,Basic,69993687.3481804
4888.0,2,2.5,Downtown,1959.0,No,2,Basic,99396759.6721952
7740.0,2,2.0,Downtown,1999.0,Yes,1,Standard,154257512.95215183
869.0,3,4.0,Suburbs,2009.0,No,1,Standard,48269118.92454975
2720.0,2,2.5,Suburbs,2000.0,Yes,3,Luxury,76352753.83987336
3680.0,5,5.0,Downtown,1986.0,No,3,Standard,99537740.6476393
2894.0,2,2.0,Suburbs,2011.0,Yes,1,Standard,72473697.1073736
7658.0,1,1.0,Suburbs,1951.0,Yes,4,Basic,123064891.88721564
4706.0,6,5.0,Uptown,2011.0,Yes,3,Basic,114627643.70455928
2929.0,4,4.0,Suburbs,1983.0,No,1,Standard,75959575.2702454
5534.0,4,4.0,Downtown,1972.0,Yes,3,Basic,122068326.0765689
857.0,2,2.0,Suburbs,1980.0,Yes,2,Basic,37788881.174956836
1059.0,4,4.5,Suburbs,1999.0,Yes,1,Basic,52723948.77163866
7460.0,1,1.0,Downtown,1950.0,Yes,3,Standard,140694693.5676934
4514.0,5,5.0,Downtown,1972.0,No,2,Basic,107845896.1893464
6279.0,1,1.0,Uptown,1999.0,Yes,4,Basic,113774916.72223613
6192.0,3,3.0,Suburbs,1985.0,Yes,3,Basic,115005566.52328125
4509.0,5,5.0,Uptown,1956.0,No,1,Luxury,106458433.81929623
1374.0,5,5.0,Suburbs,2024.0,Yes,1,Standard,67974772.98141809
3303.0,1,1.5,Suburbs,2018.0,Yes,3,Standard,75551003.09949552
4226.0,3,2.5,Suburbs,2021.0,No,4,Luxury,102031412.70696509
891.0,2,2.5,Downtown,1955.0,Yes,1,Standard,45603757.08649892
3290.0,3,3.5,Suburbs,2001.0,Yes,3,Basic,80111217.26534554
7102.0,1,1.0,Downtown,1958.0,Yes,2,Standard,134161763.31557958
1446.0,2,2.5,Downtown,1952.0,Yes,1,Luxury,57033345.42626891
2410.0,3,3.0,Rural,1980.0,Yes,4,Basic,58173391.39040616
2696.0,2,1.5,Uptown,2026.0,Yes,2,Luxury,78317670.98287567
5819.0,4,4.0,Waterfront,2007.0,Yes,1,Basic,139528109.49558026
5650.0,5,4.5,Suburbs,1989.0,Yes,1,Basic,112251323.36689785
3363.0,2,2.0,Downtown,2006.0,No,1,Basic,76870449.1139998
4000.0,4,4.0,Downtown,1994.0,No,2,Standard,96971838.47646526
5604.0,5,4.0,Rural,2010.0,Yes,3,Standard,113897441.53754838
693.0,4,4.5,Downtown,1960.0,No,4,Standard,56276571.97881725
5811.0,3,2.5,Suburbs,1955.0,Yes,1,Standard,104763647.82717663
6232.0,5,4.0,Uptown,2006.0,Yes,3,Standard,130810310.13737339
7626.0,3,2.0,Downtown,1951.0,Yes,2,Standard,149621273.00400364
2954.0,6,5.0,Downtown,1984.0,Yes,4,Standard,97629716.4080174
,3,3.0,Downtown,1974.0,No,1,Standard,82310255.63976502
5634.0,5,5.0,Downtown,1957.0,Yes,2,Standard,129869368.53567852
827.0,5,5.0,Uptown,1990.0,Yes,1,Basic,57549957.46170993
3944.0,5,5.0,Rural,2006.0,Yes,1,Luxury,97944780.20738266
6787.0,6,5.0,Downtown,1978.0,Yes,2,Standard,153363714.00081712
6804.0,6,5.0,Rural,1986.0,Yes,2,Standard,131453743.98896638
4951.0,1,1.5,Suburbs,1979.0,Yes,3,Standard,90396782.55600615
5048.0,1,1.0,Suburbs,1961.0,Yes,1,Basic,84236648.39090836
4778.0,3,3.0,Uptown,2021.0,Yes,1,Standard,103356217.04105295
6267.0,2,1.0,Suburbs,1954.0,Yes,3,Basic,102833919.4208456
2469.0,1,1.0,Downtown,1983.0,No,4,Luxury,72122578.94630761
4557.0,2,1.5,Suburbs,1954.0,Yes,2,Basic,78901450.00814058
1228.0,3,4.0,Downtown,2025.0,Yes,4,Standard,69683584.21003455
7247.0,3,2.5,Uptown,1996.0,Yes,2,Standard,134844928.44321337
5309.0,4,4.0,Downtown,1961.0,Yes,3,Standard,119335885.73328197
4593.0,6,5.0,Suburbs,1987.0,Yes,3,Basic,105242645.60531078
6019.0,1,1.0,Uptown,1974.0,No,4,Basic,102152045.8497105
4624.0,5,5.0,Rural,2001.0,Yes,3,Basic,101679521.5802488
4646.0,4,4.0,Uptown,1965.0,Yes,3,Basic,103414102.03190598
7542.0,2,2.0,Suburbs,1997.0,Yes,3,Standard,131759145.28086743
521.0,5,5.0,Downtown,1960.0,Yes,2,Basic,52748007.60879855
875.0,3,3.5,Rural,2002.0,Yes,2,Basic,39821298.58001942
7514.0,4,4.0,Uptown,1963.0,Yes,3,Standard,142529619.35090047
6835.0,3,3.0,Suburbs,1951.0,Yes,2,Standard,123869819.93535899
5790.0,5,5.0,Downtown,1987.0,No,3,Basic,131793477.79754388
2494.0,5,4.5,Suburbs,2020.0,Yes,3,Basic,80027814.44405624
6599.0,3,3.5,Downtown,2008.0,No,4,Basic,141139121.4907794
3920.0,3,3.0,Rural,1984.0,Yes,1,Basic,75403709.80872546
6036.0,2,2.5,Downtown,1985.0,Yes,3,Basic,124915741.95349711
941.0,1,1.0,Suburbs,1978.0,No,4,Standard,36512481.70360269
2304.0,5,4.0,Uptown,1982.0,Yes,2,Standard,76624389.5041285
4110.0,3,2.5,Suburbs,,Yes,1,Luxury,85800309.84058711
2648.0,2,2.0,Rural,1990.0,No,1,Standard,57267190.88258948
5148.0,3,3.5,Downtown,2017.0,No,1,Standard,116956480.71483897
2470.0,2,2.0,Downtown,1955.0,Yes,4,Standard,68898099.86596428
3647.0,2,2.5,Suburbs,1958.0,Yes,2,Standard,75720818.57781625
6238.0,4,4.0,Downtown,1969.0,Yes,1,Luxury,141096983.82707077
6042.0,3,2.0,Uptown,2013.0,Yes,1,Basic,113734154.8786023
6902.0,5,5.0,Uptown,1984.0,Yes,1,Basic,135676981.45508748
2807.0,2,2.0,Downtown,1995.0,Yes,3,Standard,77737725.82734703
2643.0,2,1.0,Suburbs,2023.0,Yes,1,Standard,65061006.17130464
6757.0,3,3.5,Uptown,2018.0,Yes,2,Basic,131044335.14849363
2867.0,4,3.0,Downtown,1985.0,Yes,4,Basic,82707600.73504055
7541.0,6,5.0,Suburbs,2001.0,Yes,1,Basic,143712410.4379225
1558.0,3,2.5,Suburbs,1999.0,Yes,1,Standard,55457253.42245593
1570.0,3,3.0,Suburbs,2010.0,No,1,Basic,52673243.46344119
5476.0,6,5.0,Rural,1952.0,No,2,Standard,106099754.17841591
6477.0,1,1.0,Suburbs,2008.0,No,3,Basic,109609314.05792424
3090.0,6,5.0,Rural,1966.0,Yes,4,Basic,78451215.73686107
1550.0,6,5.0,Waterfront,1953.0,Yes,4,Standard,83187574.57663389
5815.0,3,3.0,Downtown,1993.0,No,2,Luxury,132475305.7746715
7288.0,6,5.0,Uptown,1976.0,Yes,1,Basic,141553776.70614547
3640.0,5,5.0,Suburbs,1980.0,Yes,2,Standard,93735729.35680778
3186.0,5,5.0,Downtown,1988.0,Yes,3,Basic,93576511.41866967
7868.0,6,5.0,Waterfront,2002.0,Yes,2,Standard,189609544.17951494
7309.0,1,1.0,Waterfront,2002.0,Yes,1,Standard,151138709.84397334
1718.0,6,5.0,Downtown,1995.0,No,4,Basic,75369410.93061319
1741.0,5,5.0,Suburbs,2002.0,Yes,1,Basic,67428798.75527364
3655.0,3,2.5,Downtown,1978.0,Yes,4,Standard,89243531.36892305
5923.0,4,3.0,Rural,1955.0,Yes,3,Luxury,112110531.41806424
6254.0,1,1.0,Downtown,1999.0,Yes,1,Standard,122596298.60018776
7666.0,1,2.0,Suburbs,2010.0,Yes,4,Standard,136780989.4416787
7752.0,6,5.0,Rural,1998.0,Yes,1,Standard,144032613.1241958
3324.0,4,4.0,Suburbs,1961.0,Yes,2,Standard,81403121.03002551
6155.0,3,3.0,Suburbs,1984.0,Yes,4,Basic,115002386.768731
3573.0,3,3.0,Uptown,1959.0,No,3,Basic,79671324.43578821
3914.0,3,2.5,Suburbs,2005.0,Yes,1,Standard,86193132.48030849
7858.0,6,5.0,Downtown,2008.0,No,3,,182512627.97170642
7485.0,4,4.0,Rural,1954.0,Yes,4,Basic,127238885.33664307
2249.0,3,3.0,Suburbs,1959.0,Yes,2,Standard,59918340.85665764
1083.0,4,4.0,Suburbs,1970.0,Yes,1,Standard,50649220.7052559
6100.0,4,4.0,Suburbs,1981.0,Yes,4,Luxury,131469077.8607466
7063.0,3,2.5,Suburbs,1961.0,Yes,4,Standard,126962404.5226979
1420.0,4,5.0,Suburbs,1982.0,Yes,2,Standard,61473187.846844204
2694.0,2,1.5,Suburbs,2004.0,Yes,2,Basic,62072579.11590092
3859.0,4,4.5,Suburbs,2020.0,Yes,1,Basic,91331906.11311358
1433.0,4,4.0,Suburbs,2015.0,Yes,2,Standard,63411563.33337921
5024.0,5,5.0,Uptown,1953.0,No,2,Standard,109182131.1929484
7996.0,3,3.0,Suburbs,1952.0,Yes,2,Basic,133693740.97227491
7030.0,4,4.5,Suburbs,1997.0,Yes,4,Basic,136483003.26469037
2868.0,5,5.0,Uptown,2000.0,Yes,4,Basic,85761810.29294653
3599.0,4,4.0,Downtown,1986.0,Yes,4,Basic,94204604.69545147
7682.0,5,5.0,Suburbs,1977.0,Yes,4,Standard,147728430.80297348
5701.0,6,5.0,Suburbs,2021.0,Yes,1,Standard,127075962.04551575
2198.0,4,3.0,Suburbs,1990.0,No,1,Standard,65029208.10843615
5069.0,6,5.0,Suburbs,1976.0,No,2,Luxury,119218711.75577594
7187.0,2,2.0,Suburbs,1951.0,Yes,1,Basic,114854675.56562132
4420.0,1,1.0,Rural,1975.0,Yes,4,Basic,75744175.08984974
1119.0,3,3.0,Suburbs,2010.0,Yes,1,Luxury,57964415.024123676
4864.0,1,1.5,Downtown,1953.0,Yes,1,Standard,95333133.21418166
6730.0,5,5.0,Rural,1958.0,Yes,1,Basic,118900815.2623401
2609.0,4,3.0,Uptown,1993.0,No,2,Standard,74917183.53294289
